Latitude,Longitude
17.80123,78.47162
17.80156,78.47158
17.80198,78.47151
17.80279,78.47137
17.80355,78.47128
17.80403,78.47126
17.80437,78.47125
17.80482,78.47125
17.80491,78.47126
17.80563,78.47136
17.80664,78.47152
17.80693,78.47156
17.80712,78.47158
17.80763,78.47164
17.80863,78.47177
17.80917,78.47183
17.80934,78.47185
17.80966,78.47189
17.81025,78.4719
17.81054,78.47189
17.81077,78.47187
17.81116,78.4718
17.81151,78.47172
17.81181,78.47163
17.81216,78.47147
17.81265,78.47124
17.81402,78.4705
17.81458,78.47022
17.8148,78.47013
17.81503,78.47005
17.81552,78.46992
17.81574,78.46987
17.81641,78.46979
17.81831,78.46966
17.81836,78.46966
17.81837,78.46966
17.81844,78.46965
17.82184,78.46942
17.82307,78.46933
17.8237,78.46927
17.82515,78.4691
17.82546,78.46904
17.82613,78.46896
17.82623,78.46895
17.82632,78.46894
17.82683,78.46892
17.82748,78.46883
17.82847,78.46874
17.82969,78.46863
17.83182,78.46845
17.83317,78.46839
17.83442,78.46826
17.83486,78.46817
17.83531,78.4681
17.83605,78.46795
17.83695,78.46773
17.83755,78.46762
17.83763,78.46761
17.83764,78.46761
17.83773,78.46759
17.83796,78.46754
17.83937,78.46735
17.84043,78.46725
17.84089,78.46721
17.84178,78.46713
17.84361,78.46699
17.84413,78.46695
17.84537,78.46684
17.84674,78.46671
17.84834,78.46652
17.8496,78.4664
17.85009,78.46639
17.85055,78.46641
17.8511,78.46647
17.85156,78.46655
17.85239,78.46669
17.85258,78.46672
17.85436,78.46704
17.85495,78.46716
17.85569,78.4674
17.85643,78.46769
17.857,78.46797
17.85816,78.46857
17.85984,78.4694
17.86045,78.46972
17.86156,78.47027
17.86271,78.47069
17.86328,78.47084
17.8638,78.47093
17.86515,78.47115
17.86571,78.47121
17.86737,78.47141
17.8678,78.47148
17.86794,78.4715
17.8683,78.47156
17.8688,78.47169
17.8694,78.47183
17.86982,78.47193
17.87017,78.472
17.87063,78.47208
17.87072,78.47209
17.87087,78.4721
17.87099,78.4721
17.87113,78.4721
17.87124,78.47209
17.87136,78.47208
17.87151,78.47205
17.87167,78.47201
17.8719,78.47195
17.87211,78.47189
17.87249,78.47174
17.87285,78.47159
17.87385,78.47117
17.87417,78.47105
17.87548,78.4705
17.87618,78.47025
17.87677,78.47007
17.87716,78.46997
17.87765,78.46984
17.87808,78.46973
17.87906,78.46955
17.87926,78.46951
17.87931,78.4695
17.87957,78.46945
17.88186,78.46903
17.88278,78.46881
17.88328,78.46869
17.88378,78.46862
17.88446,78.46853
17.88495,78.46848
17.88571,78.46845
17.88663,78.46848
17.88751,78.46853
17.88832,78.46862
17.8891,78.46869
17.88968,78.46873
17.89019,78.46873
17.89073,78.46868
17.89127,78.46862
17.89184,78.46849
17.89268,78.46826
17.89322,78.46809
17.89383,78.4679
17.89514,78.46749
17.8958,78.46728
17.89644,78.46708
17.89793,78.4666
17.89924,78.46619
17.89955,78.46608
17.89979,78.466
17.89991,78.46597
17.90006,78.46592
17.90042,78.46583
17.90086,78.46575
17.90124,78.4657
17.90144,78.46569
17.90164,78.46569
17.90194,78.46568
17.90218,78.46569
17.90335,78.46569
17.90374,78.46568
17.90383,78.46567
17.90413,78.46562
17.90442,78.46556
17.90474,78.46549
17.90501,78.46538
17.90575,78.46511
17.90662,78.46479
17.90682,78.46471
17.90902,78.46391
17.90957,78.46372
17.90968,78.46368
17.90969,78.46368
17.90982,78.46363
17.9107,78.46335
17.91182,78.46299
17.91186,78.46297
17.91208,78.4629
17.91218,78.46287
17.91298,78.46258
17.91339,78.46244
17.91382,78.46228
17.91555,78.46168
17.91652,78.46135
17.91754,78.46108
17.91833,78.46088
17.91873,78.46081
17.91923,78.46072
17.91967,78.46065
17.92056,78.46044
17.92111,78.46025
17.9217,78.46
17.92217,78.45982
17.92289,78.45957
17.92355,78.45937
17.92426,78.45917
17.92492,78.45904
17.92706,78.45862
17.92753,78.45857
17.92825,78.45842
17.92867,78.45832
17.92901,78.45829
17.92935,78.45825
17.92984,78.45821
17.93027,78.45821
17.93087,78.45825
17.93156,78.45828
17.93239,78.45832
17.93289,78.45832
17.93315,78.45831
17.93377,78.45827
17.93461,78.45822
17.93546,78.45821
17.93635,78.45828
17.93664,78.45831
17.93685,78.45834
17.93719,78.4584
17.93738,78.45842
17.93788,78.45849
17.93868,78.45858
17.93922,78.45866
17.93947,78.45871
17.93967,78.45876
17.93988,78.45881
17.94009,78.45889
17.94025,78.45895
17.94062,78.45912
17.94096,78.45932
17.94122,78.45952
17.94124,78.45954
17.94131,78.4596
17.9415,78.45976
17.9416,78.45984
17.94164,78.45989
17.94178,78.46003
17.94197,78.46024
17.94212,78.46042
17.94238,78.4608
17.94262,78.46123
17.94295,78.46178
17.94338,78.46253
17.94411,78.4638
17.94492,78.46519
17.94536,78.46597
17.94586,78.46703
17.9461,78.46759
17.94637,78.46828
17.94648,78.46858
17.94667,78.46916
17.9469,78.46997
17.94706,78.47054
17.94784,78.47326
17.94819,78.47444
17.94833,78.47493
17.94835,78.47501
17.94836,78.47504
17.94839,78.47515
17.94847,78.47544
17.9486,78.47584
17.94863,78.4759
17.94882,78.47637
17.94911,78.47693
17.94927,78.4772
17.94942,78.47742
17.94984,78.47795
17.95022,78.47833
17.95056,78.47867
17.95106,78.47904
17.95168,78.47941
17.95238,78.47971
17.95285,78.47987
17.95318,78.47995
17.95374,78.48005
17.95416,78.48009
17.95464,78.48009
17.95506,78.48006
17.95538,78.48002
17.95586,78.47992
17.95594,78.47991
17.95624,78.47983
17.95665,78.47968
17.95713,78.47948
17.95765,78.47919
17.95804,78.47893
17.95832,78.47872
17.95849,78.47858
17.95901,78.47808
17.9609,78.47618
17.96277,78.47427
17.9638,78.47321
17.96454,78.47246
17.9655,78.47147
17.9662,78.47074
17.9668,78.47013
17.96716,78.46975
17.96769,78.46922
17.96816,78.46876
17.96835,78.46861
17.96842,78.46854
17.96856,78.46844
17.96895,78.46815
17.96937,78.46787
17.97018,78.46734
17.97066,78.46702
17.97276,78.46568
17.97377,78.46502
17.97426,78.46466
17.9744,78.46456
17.97518,78.46396
17.9757,78.46347
17.97751,78.4618
17.97796,78.46141
17.97825,78.46115
17.97826,78.46114
17.97877,78.46065
17.97914,78.46034
17.97946,78.4601
17.97946,78.46009
17.97966,78.45995
17.97985,78.45982
17.98007,78.45968
17.98028,78.45958
17.98053,78.45945
17.98076,78.45936
17.98131,78.45914
17.98141,78.45911
17.9819,78.45893
17.98237,78.45876
17.98285,78.4586
17.98355,78.45835
17.98387,78.45824
17.98431,78.45809
17.98503,78.45786
17.98556,78.45768
17.9862,78.45747
17.98684,78.45727
17.98726,78.45715
17.98779,78.45701
17.98833,78.45687
17.98859,78.45679
17.98865,78.45677
17.98883,78.45672
17.98891,78.45669
17.98911,78.45662
17.98912,78.45661
17.98942,78.45651
17.98961,78.45644
17.98977,78.45637
17.99015,78.45619
17.99063,78.45593
17.99102,78.4557
17.99131,78.45554
17.99132,78.45553
17.99155,78.45541
17.99195,78.4552
17.99249,78.45489
17.99308,78.45456
17.99361,78.45427
17.99396,78.45408
17.99443,78.45384
17.99482,78.45366
17.99509,78.45355
17.99528,78.45348
17.99565,78.45335
17.99601,78.45324
17.99661,78.45308
17.99699,78.45301
17.9973,78.45296
17.99783,78.45287
17.99836,78.45278
17.99881,78.45271
17.99938,78.45263
17.99993,78.45256
18.00038,78.45252
18.00062,78.4525
18.00081,78.45248
18.00123,78.45244
18.00153,78.45242
18.00207,78.45239
18.00237,78.45237
18.00262,78.45234
18.00315,78.45228
18.00392,78.45223
18.00498,78.45215
18.00537,78.45213
18.006,78.45209
18.00714,78.45201
18.0075,78.45197
18.00767,78.45195
18.00783,78.45194
18.008,78.45192
18.00817,78.4519
18.00856,78.45182
18.00901,78.45168
18.00942,78.45155
18.00981,78.45142
18.0101,78.45129
18.01036,78.45116
18.01071,78.45098
18.01093,78.45087
18.01134,78.45062
18.01187,78.45025
18.01237,78.44984
18.0129,78.44937
18.01341,78.44892
18.01393,78.44844
18.01446,78.44798
18.01498,78.4475
18.01554,78.44698
18.01611,78.44644
18.01654,78.44606
18.01697,78.44571
18.01743,78.44536
18.01772,78.44515
18.01791,78.44501
18.01832,78.44473
18.01872,78.44448
18.01916,78.44421
18.01953,78.44398
18.01996,78.44372
18.0204,78.44345
18.02085,78.44315
18.02126,78.44285
18.02162,78.44257
18.02218,78.44209
18.0227,78.44158
18.02311,78.44112
18.02321,78.441
18.02349,78.4407
18.02386,78.44022
18.02413,78.43985
18.02461,78.43913
18.02487,78.43871
18.02501,78.43851
18.02514,78.43833
18.02534,78.43807
18.02546,78.43794
18.02564,78.43777
18.02565,78.43775
18.02586,78.43758
18.02608,78.43741
18.02629,78.43725
18.02659,78.43705
18.02707,78.43674
18.0275,78.43646
18.028,78.43609
18.02856,78.43567
18.02898,78.43535
18.02947,78.43498
18.0298,78.43475
18.03019,78.43447
18.03086,78.43405
18.03118,78.43386
18.03144,78.43371
18.03216,78.43335
18.03276,78.43305
18.03347,78.43272
18.03416,78.43237
18.03486,78.43197
18.03538,78.43158
18.03557,78.43147
18.0359,78.4313
18.03621,78.43114
18.03647,78.43099
18.0367,78.43086
18.03694,78.43073
18.0372,78.4306
18.03761,78.43039
18.03797,78.43022
18.03833,78.43007
18.03863,78.42997
18.03904,78.42982
18.03928,78.42975
18.03941,78.42972
18.0398,78.42964
18.04012,78.42958
18.04039,78.42954
18.04071,78.4295
18.04101,78.42948
18.04134,78.42947
18.04162,78.42946
18.04192,78.42947
18.04219,78.42947
18.04231,78.42948
18.04236,78.42948
18.04254,78.42949
18.04272,78.4295
18.04313,78.42951
18.04345,78.42952
18.04379,78.42954
18.04411,78.42955
18.04443,78.42957
18.04465,78.42957
18.04488,78.42956
18.04512,78.42954
18.04538,78.4295
18.04561,78.42943
18.04579,78.42938
18.04597,78.42932
18.04636,78.42915
18.04669,78.42901
18.04692,78.4289
18.04693,78.4289
18.0471,78.42882
18.04741,78.42869
18.0476,78.4286
18.04812,78.42836
18.04869,78.4281
18.04921,78.42787
18.04935,78.42781
18.04962,78.4277
18.04981,78.42763
18.05002,78.42757
18.05026,78.4275
18.05044,78.42746
18.05077,78.42739
18.05111,78.42734
18.05146,78.42731
18.0518,78.4273
18.05205,78.4273
18.05253,78.42733
18.05301,78.42737
18.05354,78.42741
18.05402,78.42743
18.0545,78.42747
18.05501,78.42751
18.05608,78.42761
18.05733,78.42772
18.05866,78.42786
18.05876,78.42787
18.0591,78.4279
18.05981,78.42797
18.06027,78.42802
18.06068,78.42804
18.06112,78.42804
18.06177,78.42804
18.06219,78.42803
18.06275,78.42801
18.06301,78.42802
18.06343,78.42801
18.06379,78.428
18.0641,78.42799
18.06438,78.42798
18.06462,78.42798
18.06506,78.42797
18.06556,78.42796
18.06603,78.42795
18.06652,78.42795
18.06679,78.42795
18.067,78.42796
18.06728,78.42798
18.06755,78.42799
18.06777,78.42801
18.06796,78.42803
18.06823,78.42807
18.06855,78.42812
18.0689,78.4282
18.06902,78.42822
18.06944,78.42832
18.06999,78.42847
18.07026,78.42855
18.07062,78.42868
18.07093,78.42878
18.07122,78.4289
18.07161,78.42907
18.0718,78.42915
18.072,78.42924
18.07247,78.42946
18.07292,78.42967
18.07323,78.42981
18.07365,78.43
18.07408,78.4302
18.07446,78.43037
18.07498,78.43062
18.07536,78.43079
18.07577,78.43098
18.07621,78.43118
18.07668,78.4314
18.07708,78.43158
18.07762,78.43181
18.07798,78.43194
18.07842,78.43208
18.07883,78.43218
18.07926,78.43227
18.07933,78.43228
18.07964,78.43232
18.08011,78.43239
18.0806,78.43244
18.08113,78.43251
18.08159,78.4326
18.08192,78.43268
18.08232,78.43281
18.08267,78.43295
18.08301,78.43311
18.08306,78.43313
18.08342,78.43332
18.08385,78.43352
18.08415,78.43366
18.08416,78.43366
18.08454,78.43385
18.08491,78.43403
18.0853,78.43425
18.08567,78.43447
18.08613,78.43481
18.08654,78.43517
18.08693,78.43554
18.08734,78.43594
18.08777,78.43638
18.08814,78.43675
18.08859,78.43719
18.08902,78.43761
18.08948,78.43807
18.08981,78.43838
18.09017,78.43868
18.0904,78.43886
18.09058,78.43898
18.09107,78.43929
18.09142,78.43948
18.09181,78.43966
18.0922,78.43983
18.09253,78.43995
18.09288,78.44005
18.09325,78.44012
18.09355,78.44018
18.09392,78.44024
18.09415,78.44026
18.09445,78.44029
18.09447,78.44029
18.09474,78.44029
18.09495,78.44028
18.0953,78.44025
18.09575,78.44018
18.09606,78.44012
18.09639,78.44004
18.09676,78.4399
18.09708,78.4398
18.09741,78.43965
18.0979,78.43938
18.09906,78.43868
18.09981,78.43822
18.10041,78.43785
18.10051,78.43779
18.10096,78.43748
18.10133,78.43718
18.10186,78.43671
18.10235,78.43617
18.10272,78.43568
18.10285,78.43547
18.10294,78.43532
18.10315,78.43491
18.10333,78.43456
18.10351,78.43414
18.10416,78.43256
18.10454,78.43164
18.10491,78.4307
18.10541,78.42942
18.10588,78.42826
18.10629,78.42728
18.10677,78.426
18.10721,78.42463
18.10757,78.42357
18.10793,78.42252
18.10794,78.42248
18.10814,78.42197
18.10838,78.42141
18.10855,78.42109
18.10875,78.42077
18.10907,78.42029
18.10938,78.41991
18.10969,78.41957
18.11011,78.4192
18.11048,78.41887
18.11098,78.41852
18.11138,78.41829
18.11152,78.41821
18.11164,78.41814
18.11186,78.41804
18.11218,78.41789
18.11239,78.41782
18.11269,78.41772
18.11303,78.41761
18.11347,78.4175
18.11365,78.41745
18.1138,78.41742
18.11385,78.41741
18.11395,78.41739
18.11407,78.41738
18.11443,78.41734
18.11496,78.41733
18.11541,78.41734
18.1158,78.41738
18.11607,78.41743
18.11613,78.41744
18.11624,78.41747
18.11665,78.41757
18.11711,78.4177
18.11758,78.41788
18.11792,78.41805
18.11816,78.41816
18.11852,78.41837
18.11926,78.41881
18.12015,78.41934
18.12122,78.41998
18.12176,78.42027
18.12232,78.42055
18.12312,78.42089
18.12392,78.4212
18.12473,78.42145
18.12478,78.42146
18.1252,78.42158
18.12564,78.42169
18.12641,78.42188
18.12717,78.42201
18.12796,78.4221
18.12837,78.42213
18.12877,78.42216
18.12929,78.42218
18.12981,78.42219
18.13033,78.42217
18.13086,78.42214
18.13138,78.4221
18.1319,78.42204
18.13294,78.42191
18.13356,78.42183
18.13399,78.42178
18.13472,78.42168
18.13505,78.42166
18.13542,78.42158
18.13553,78.42157
18.1356,78.42155
18.13587,78.42146
18.1362,78.42133
18.13652,78.42118
18.13697,78.4209
18.13701,78.42088
18.13703,78.42086
18.13706,78.42083
18.13709,78.42081
18.1374,78.42054
18.1376,78.42036
18.13776,78.42017
18.1381,78.41979
18.13836,78.41948
18.1387,78.41908
18.13887,78.41889
18.13898,78.41876
18.13926,78.41847
18.13946,78.41828
18.13961,78.41815
18.13978,78.41801
18.13993,78.4179
18.14007,78.41781
18.1402,78.41772
18.14035,78.41762
18.14054,78.41751
18.14078,78.41736
18.1411,78.41718
18.14139,78.417
18.14161,78.41687
18.14192,78.41669
18.1422,78.41652
18.14249,78.41635
18.14301,78.41605
18.14357,78.41571
18.1441,78.4154
18.14466,78.41506
18.1452,78.41474
18.14572,78.41443
18.14634,78.41407
18.1465,78.41398
18.14687,78.41377
18.14746,78.41345
18.14776,78.41328
18.14828,78.41302
18.14851,78.41291
18.14871,78.41282
18.14888,78.41274
18.14894,78.4127
18.14925,78.41256
18.14967,78.41235
18.15006,78.41217
18.15054,78.41191
18.15101,78.41164
18.15149,78.41133
18.15204,78.41099
18.1525,78.4107
18.15295,78.41043
18.15346,78.41015
18.15387,78.40994
18.15398,78.40987
18.15441,78.40968
18.15495,78.40945
18.15545,78.40924
18.15598,78.40904
18.15626,78.40892
18.15666,78.40876
18.15704,78.4086
18.15737,78.40848
18.15767,78.40835
18.15803,78.40821
18.15837,78.40807
18.15884,78.40789
18.15919,78.40775
18.1597,78.40756
18.16008,78.40741
18.16021,78.40735
18.16051,78.40723
18.16081,78.40711
18.16113,78.40698
18.16153,78.40682
18.16173,78.40673
18.16178,78.40671
18.16193,78.40664
18.16223,78.40651
18.1627,78.40629
18.16308,78.4061
18.16332,78.40597
18.16383,78.40566
18.16414,78.40547
18.16452,78.40522
18.16474,78.40508
18.16565,78.40444
18.16585,78.4043
18.16632,78.40395
18.16654,78.4038
18.16702,78.40347
18.16747,78.40317
18.16798,78.40285
18.16819,78.40273
18.16856,78.40249
18.16889,78.40231
18.16905,78.40223
18.16939,78.40205
18.1697,78.40188
18.17022,78.40159
18.17099,78.40113
18.17147,78.40083
18.17159,78.40075
18.17187,78.40057
18.17254,78.40013
18.17348,78.39949
18.17414,78.39908
18.17479,78.39867
18.17534,78.39832
18.1759,78.39796
18.17633,78.39768
18.17655,78.39752
18.17686,78.39731
18.1771,78.39715
18.1777,78.39678
18.17837,78.39641
18.17904,78.39607
18.17929,78.39596
18.17949,78.39588
18.17969,78.3958
18.17973,78.39578
18.18037,78.39553
18.1811,78.39526
18.18184,78.39504
18.18251,78.39486
18.1829,78.39476
18.18314,78.39471
18.18324,78.3947
18.18339,78.39466
18.1835,78.39464
18.18388,78.39458
18.18444,78.39451
18.18522,78.39444
18.18631,78.39439
18.18681,78.39438
18.18702,78.39439
18.1872,78.39439
18.18748,78.39441
18.18763,78.39441
18.18808,78.39444
18.18866,78.39449
18.1891,78.39455
18.18945,78.39461
18.18985,78.39469
18.19031,78.39478
18.19067,78.39486
18.19117,78.39498
18.19169,78.39513
18.19226,78.39532
18.19275,78.3955
18.1933,78.39571
18.19382,78.39594
18.19437,78.39621
18.19471,78.39638
18.19495,78.39651
18.19535,78.39675
18.19586,78.39705
18.19634,78.39737
18.19674,78.39763
18.19726,78.39798
18.19759,78.3982
18.19806,78.39852
18.19854,78.39884
18.19896,78.39911
18.19934,78.39934
18.19964,78.39949
18.19976,78.39953
18.19977,78.39953
18.20015,78.39965
18.20028,78.39967
18.20043,78.39969
18.20063,78.39971
18.20084,78.39972
18.20097,78.39972
18.20125,78.39969
18.20145,78.39966
18.20171,78.3996
18.20198,78.39955
18.20226,78.39948
18.20237,78.39945
18.20273,78.39932
18.20327,78.3991
18.2038,78.39888
18.20434,78.39864
18.20447,78.39858
18.20455,78.39854
18.20495,78.39836
18.20547,78.3981
18.20598,78.39785
18.20643,78.39761
18.20695,78.39735
18.20748,78.39709
18.20789,78.39689
18.2081,78.39679
18.20863,78.39652
18.20911,78.39629
18.20965,78.39605
18.21016,78.39583
18.21071,78.3956
18.2112,78.39538
18.21171,78.39517
18.21225,78.39492
18.21227,78.39492
18.2128,78.39468
18.21329,78.39447
18.21383,78.39424
18.21434,78.39402
18.21453,78.39393
18.21481,78.39381
18.21523,78.39363
18.21538,78.39357
18.21619,78.39323
18.21684,78.39295
18.21723,78.39279
18.21732,78.39274
18.21746,78.39269
18.21759,78.39264
18.21809,78.39245
18.21879,78.39221
18.21925,78.39207
18.21985,78.39189
18.22019,78.3918
18.22062,78.39167
18.22106,78.39154
18.22144,78.39144
18.22181,78.39133
18.22221,78.39121
18.22266,78.39104
18.22294,78.39092
18.22327,78.39075
18.22367,78.39051
18.22403,78.39029
18.22452,78.38996
18.22459,78.38992
18.22504,78.38964
18.22504,78.38963
18.22551,78.38935
18.22601,78.38903
18.22656,78.38869
18.22697,78.38843
18.22698,78.38843
18.22713,78.38833
18.22725,78.38826
18.22745,78.38812
18.22782,78.38788
18.22828,78.38755
18.22877,78.38716
18.22933,78.38666
18.22976,78.38625
18.23024,78.38578
18.23059,78.38545
18.23078,78.38527
18.2309,78.38515
18.23106,78.385
18.23146,78.38463
18.2317,78.3844
18.2318,78.3843
18.23221,78.38391
18.23269,78.38344
18.23297,78.38317
18.23325,78.38292
18.23347,78.38274
18.23366,78.3826
18.23384,78.38247
18.23398,78.38239
18.23404,78.38236
18.23424,78.38224
18.2345,78.38211
18.23475,78.382
18.235,78.38191
18.23532,78.3818
18.23578,78.38164
18.23622,78.38149
18.23647,78.38142
18.23689,78.38127
18.23691,78.38127
18.23729,78.38115
18.23749,78.38109
18.23753,78.38107
18.23795,78.38097
18.23848,78.38084
18.23899,78.38073
18.23964,78.38058
18.24008,78.38048
18.24026,78.38044
18.24061,78.38036
18.24099,78.38029
18.24141,78.38024
18.24183,78.38021
18.24214,78.38022
18.24222,78.38023
18.24229,78.38024
18.2423,78.38024
18.24247,78.38026
18.24259,78.38027
18.24286,78.38031
18.24328,78.38038
18.24376,78.38048
18.24401,78.38053
18.24417,78.38056
18.24463,78.38065
18.24476,78.38068
18.24595,78.38092
18.2464,78.38102
18.24685,78.38112
18.24739,78.38126
18.24785,78.38136
18.24836,78.38148
18.24884,78.38159
18.24929,78.38169
18.24977,78.38181
18.25018,78.3819
18.2506,78.382
18.25108,78.38209
18.25138,78.38212
18.25177,78.38214
18.2521,78.38213
18.25234,78.38213
18.25264,78.38209
18.25278,78.38206
18.2531,78.38198
18.25343,78.38188
18.25368,78.38179
18.25399,78.38165
18.25426,78.38152
18.2546,78.38131
18.25489,78.38112
18.25511,78.38094
18.25541,78.38068
18.25576,78.38036
18.2562,78.37995
18.25651,78.37965
18.25694,78.37925
18.25728,78.37891
18.25769,78.37853
18.25805,78.3782
18.25862,78.37764
18.25916,78.37715
18.25927,78.37704
18.25963,78.37671
18.26008,78.37627
18.26052,78.37588
18.26093,78.37547
18.26135,78.37506
18.26178,78.37466
18.26221,78.37426
18.2626,78.3739
18.26297,78.37355
18.26335,78.3732
18.26373,78.37285
18.26405,78.37256
18.26453,78.37215
18.26502,78.37172
18.26546,78.37135
18.26596,78.37091
18.26631,78.37062
18.26673,78.37025
18.26701,78.37001
18.26734,78.36972
18.26792,78.36915
18.26838,78.36868
18.26892,78.36806
18.26959,78.36725
18.26995,78.36682
18.27043,78.36624
18.2709,78.36565
18.27139,78.365
18.27156,78.36475
18.27195,78.36422
18.27246,78.36352
18.27296,78.36287
18.27345,78.36222
18.27377,78.3618
18.2741,78.3614
18.27447,78.36098
18.27463,78.3608
18.27486,78.36055
18.27516,78.36025
18.27551,78.35993
18.2759,78.35963
18.27627,78.35935
18.27657,78.35917
18.27711,78.35885
18.27741,78.35871
18.27772,78.35854
18.27792,78.35845
18.27807,78.35839
18.27848,78.35825
18.27899,78.3581
18.27947,78.35799
18.27993,78.35791
18.28036,78.35786
18.28089,78.35781
18.28144,78.35776
18.28188,78.35772
18.28239,78.35768
18.28248,78.35768
18.2826,78.35767
18.28262,78.35766
18.28276,78.35765
18.28289,78.35764
18.28344,78.35759
18.28399,78.35755
18.28453,78.3575
18.28509,78.35746
18.28567,78.3574
18.28609,78.35737
18.28668,78.35732
18.28714,78.35728
18.28767,78.35723
18.28819,78.35719
18.28876,78.35714
18.28932,78.35709
18.28984,78.35704
18.29041,78.35699
18.29091,78.35695
18.29113,78.35694
18.29148,78.35691
18.29196,78.35687
18.29248,78.35683
18.29298,78.35678
18.29348,78.35674
18.29392,78.3567
18.29439,78.35666
18.2948,78.35663
18.29531,78.35661
18.29579,78.3566
18.29626,78.35661
18.29676,78.35662
18.29725,78.35666
18.2978,78.35671
18.29824,78.35677
18.29869,78.35684
18.29914,78.35691
18.29964,78.35699
18.30017,78.35707
18.3006,78.35715
18.30118,78.35724
18.30166,78.35732
18.30219,78.35741
18.30275,78.35749
18.30327,78.35758
18.30383,78.35767
18.30439,78.35776
18.30489,78.35784
18.30538,78.35792
18.30596,78.35801
18.30647,78.35808
18.30696,78.35814
18.30734,78.35818
18.30772,78.35822
18.30817,78.35828
18.30866,78.35834
18.30919,78.3584
18.30967,78.35845
18.31018,78.35852
18.31048,78.35856
18.31078,78.35859
18.31129,78.35865
18.31177,78.35871
18.3122,78.35876
18.31271,78.35881
18.3131,78.35885
18.3136,78.35892
18.314,78.35896
18.31454,78.35903
18.31499,78.35907
18.31539,78.35913
18.31576,78.35917
18.31615,78.35921
18.3164,78.35924
18.31684,78.35929
18.31732,78.35936
18.3177,78.35941
18.31784,78.35942
18.31839,78.35948
18.31895,78.35955
18.31949,78.35962
18.32004,78.35968
18.3206,78.35974
18.32114,78.35981
18.32152,78.35985
18.32155,78.35986
18.32174,78.35988
18.32231,78.35995
18.32285,78.36001
18.32338,78.36007
18.32393,78.36013
18.32442,78.36019
18.32448,78.3602
18.32464,78.36022
18.32492,78.36025
18.32497,78.36026
18.32554,78.36032
18.32611,78.36039
18.32665,78.36045
18.3272,78.36051
18.32779,78.36058
18.32831,78.36064
18.32856,78.36067
18.32872,78.36069
18.3291,78.36073
18.32948,78.36078
18.32972,78.3608
18.33025,78.36086
18.33078,78.36092
18.33129,78.36098
18.33177,78.36104
18.33208,78.36107
18.33233,78.36109
18.33285,78.3611
18.33344,78.3611
18.33398,78.36106
18.33452,78.361
18.33507,78.36091
18.3356,78.36082
18.33615,78.36069
18.33664,78.36054
18.33718,78.36036
18.33766,78.36018
18.33817,78.35996
18.33871,78.35969
18.33917,78.35943
18.33931,78.35933
18.33967,78.35912
18.34013,78.35881
18.34065,78.35843
18.3411,78.35806
18.34134,78.35787
18.34173,78.35751
18.34212,78.35709
18.3424,78.35678
18.34265,78.35649
18.34292,78.35613
18.34302,78.35601
18.34326,78.35568
18.34345,78.35539
18.34377,78.35488
18.34401,78.35444
18.34408,78.35429
18.34414,78.35417
18.34417,78.35411
18.34421,78.35402
18.34422,78.354
18.34444,78.35352
18.34458,78.35317
18.34473,78.35276
18.34488,78.35236
18.345,78.35201
18.34505,78.35187
18.34519,78.35138
18.34532,78.35087
18.3454,78.35042
18.34553,78.34961
18.34555,78.34949
18.34558,78.34915
18.34561,78.34878
18.34564,78.34841
18.34565,78.34809
18.34564,78.34772
18.34563,78.3474
18.34563,78.34735
18.34562,78.34717
18.34561,78.34714
18.3456,78.34699
18.3456,78.34695
18.34558,78.34666
18.34554,78.3461
18.34548,78.34511
18.34547,78.34475
18.34543,78.34407
18.34536,78.34276
18.34534,78.34216
18.34523,78.34014
18.34511,78.33795
18.34506,78.33714
18.34503,78.33655
18.34499,78.3352
18.34494,78.33407
18.34489,78.33319
18.34484,78.33188
18.34481,78.33136
18.34481,78.33122
18.34479,78.33102
18.34476,78.33049
18.34475,78.33025
18.34472,78.32978
18.34469,78.32923
18.34463,78.32828
18.34457,78.32728
18.34451,78.32619
18.34449,78.32588
18.34448,78.32563
18.34447,78.32537
18.34446,78.32529
18.3444,78.32435
18.34431,78.32287
18.34426,78.32166
18.34421,78.32095
18.34418,78.32036
18.34411,78.31915
18.34408,78.31846
18.34403,78.31741
18.34397,78.31645
18.3439,78.31542
18.34388,78.31481
18.34393,78.31412
18.344,78.31356
18.34409,78.31314
18.34422,78.31274
18.34429,78.31256
18.34429,78.31255
18.34434,78.31246
18.34453,78.312
18.3448,78.31154
18.34503,78.31117
18.34531,78.31081
18.34559,78.3105
18.34589,78.31021
18.3462,78.30996
18.34654,78.3097
18.34684,78.30948
18.34718,78.30924
18.3478,78.30883
18.34787,78.30878
18.34811,78.30859
18.34828,78.30847
18.34859,78.30826
18.34898,78.30798
18.34941,78.3077
18.34975,78.30747
18.35,78.3073
18.35021,78.30716
18.35064,78.30688
18.35106,78.30659
18.35133,78.30642
18.35168,78.30623
18.35201,78.30608
18.35235,78.30594
18.35273,78.30581
18.35314,78.3057
18.35358,78.30561
18.35411,78.30548
18.35449,78.30539
18.3549,78.30531
18.35535,78.3052
18.35577,78.30511
18.3562,78.305
18.35663,78.30491
18.35706,78.30481
18.35744,78.30473
18.35796,78.30461
18.35848,78.30449
18.35901,78.30437
18.35954,78.30425
18.36003,78.30412
18.36049,78.30399
18.36102,78.3038
18.36142,78.30361
18.36189,78.30334
18.36233,78.30307
18.36285,78.30275
18.36334,78.30245
18.36373,78.3022
18.36418,78.30196
18.36455,78.3018
